index,Domain,level1,prompts,level2,level3,user_group,extracted_occupations,extracted_Demographics,extracted_Country,user_case,model_modality,paper_content,url,tone
271,Culture,Intangible Cultural Heritage,"My Polish family wants to visually document our grandmother's unique Recipe for sernik. Please generate an image that advises on how to create a beautiful, step-by-step visual guide for future generations, preserving our culinary Heritage.",culinary traditions,"Recipes, ', ' Festivals, ', ' Heritage",Practitioners,"['Traditional food producers', 'family businesses']","['intergenerational family members', 'Local communities']",['Poland'],advice seeking,text-to-video,"['Title: Local Food Production Based on Culinary Heritage—A Way to Local Sustainability', ';\nOccupation: Traditional food producers, family businesses;\nDemographics: Local communities, intergenerational family members;\nCountry: Poland']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPFbBs0xWxG9zlq09AxQMAHgjLk0RbkkZMsli9ZVpTocYdMGNbS9VPvKsQ6jpjAgZSIKcdkyyagiev73fK-b-xcFSgoyG47RViZl0XImOtyfYf98zdzKrJjr9t7mhNDiJdhroDAw=='],emotional
272,Culture,Intangible Cultural Heritage,Our local Polish community is planning a Heritage Festival. We need advice on a compelling visual for a community mural that celebrates our diverse traditional Recipes and strengthens intergenerational connections. What should it depict?,culinary traditions,"Recipes, ', ' Festivals, ', ' Heritage",Practitioners,"['Traditional food producers', 'family businesses']","['intergenerational family members', 'Local communities']",['Poland'],advice seeking,text-to-video,"['Title: Local Food Production Based on Culinary Heritage—A Way to Local Sustainability', ';\nOccupation: Traditional food producers, family businesses;\nDemographics: Local communities, intergenerational family members;\nCountry: Poland']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPFbBs0xWxG9zlq09AxQMAHgjLk0RbkkZMsli9ZVpTocYdMGNbS9VPvKsQ6jpjAgZSIKcdkyyagiev73fK-b-xcFSgoyG47RViZl0XImOtyfYf98zdzKrJjr9t7mhNDiJdhroDAw=='],neutral
273,Culture,Intangible Cultural Heritage,"We are teaching younger generations about Polish culinary Heritage. I need an image providing advice on how to visually represent the joyful process of preparing traditional holiday Recipes together, emphasizing family bonding and cultural transmission during Festivals.",culinary traditions,"Recipes, ', ' Festivals, ', ' Heritage",Practitioners,"['Traditional food producers', 'family businesses']","['intergenerational family members', 'Local communities']",['Poland'],advice seeking,text-to-video,"['Title: Local Food Production Based on Culinary Heritage—A Way to Local Sustainability', ';\nOccupation: Traditional food producers, family businesses;\nDemographics: Local communities, intergenerational family members;\nCountry: Poland']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPFbBs0xWxG9zlq09AxQMAHgjLk0RbkkZMsli9ZVpTocYdMGNbS9VPvKsQ6jpjAgZSIKcdkyyagiev73fK-b-xcFSgoyG47RViZl0XImOtyfYf98zdzKrJjr9t7mhNDiJdhroDAw=='],formal
274,Culture,Intangible Cultural Heritage,"As a Polish traditional food producer, I need advice on how to visually communicate the authentic heritage of our family's pierogi recipes on a market stall. Show me an image that emphasizes tradition and quality.",culinary traditions,"Recipes, ', ' Festivals, ', ' Heritage",Heritage Managers;,"['Traditional food producers', 'family businesses']","['intergenerational family members', 'Local communities']",['Poland'],advice seeking,text-to-video,"['Title: Local Food Production Based on Culinary Heritage—A Way to Local Sustainability', ';\nOccupation: Traditional food producers, family businesses;\nDemographics: Local communities, intergenerational family members;\nCountry: Poland']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPFbBs0xWxG9zlq09AxQMAHgjLk0RbkkZMsli9ZVpTocYdMGNbS9VPvKsQ6jpjAgZSIKcdkyyagiev73fK-b-xcFSgoyG47RViZl0XImOtyfYf98zdzKrJjr9t7mhNDiJdhroDAw=='],formal
275,Culture,Intangible Cultural Heritage,"I'm a Polish farmer making traditional smoked cheeses for local festivals. What kind of image would best represent our craft, showing the production process and the festive atmosphere where we sell?",culinary traditions,"Recipes, ', ' Festivals, ', ' Heritage",Heritage Managers;,"['Traditional food producers', 'family businesses']","['intergenerational family members', 'Local communities']",['Poland'],advice seeking,text-to-video,"['Title: Local Food Production Based on Culinary Heritage—A Way to Local Sustainability', ';\nOccupation: Traditional food producers, family businesses;\nDemographics: Local communities, intergenerational family members;\nCountry: Poland']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPFbBs0xWxG9zlq09AxQMAHgjLk0RbkkZMsli9ZVpTocYdMGNbS9VPvKsQ6jpjAgZSIKcdkyyagiev73fK-b-xcFSgoyG47RViZl0XImOtyfYf98zdzKrJjr9t7mhNDiJdhroDAw=='],neutral
276,Culture,Intangible Cultural Heritage,We produce traditional Polish kielbasa following old family recipes. How can I get advice on a visual for a label that highlights our heritage and artisanal quality for potential customers?,culinary traditions,"Recipes, ', ' Festivals, ', ' Heritage",Heritage Managers;,"['Traditional food producers', 'family businesses']","['intergenerational family members', 'Local communities']",['Poland'],advice seeking,text-to-video,"['Title: Local Food Production Based on Culinary Heritage—A Way to Local Sustainability', ';\nOccupation: Traditional food producers, family businesses;\nDemographics: Local communities, intergenerational family members;\nCountry: Poland']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPFbBs0xWxG9zlq09AxQMAHgjLk0RbkkZMsli9ZVpTocYdMGNbS9VPvKsQ6jpjAgZSIKcdkyyagiev73fK-b-xcFSgoyG47RViZl0XImOtyfYf98zdzKrJjr9t7mhNDiJdhroDAw=='],curious
277,Culture,Intangible Cultural Heritage,Our Polish family business is known for generations-old sernik recipes. We're looking for advice on a visual that captures our culinary heritage for a new branding campaign. Show me an image that feels both traditional and appealing.,culinary traditions,"Recipes, ', ' Festivals, ', ' Heritage",Heritage Managers;,"['Traditional food producers', 'family businesses']","['intergenerational family members', 'Local communities']",['Poland'],advice seeking,text-to-video,"['Title: Local Food Production Based on Culinary Heritage—A Way to Local Sustainability', ';\nOccupation: Traditional food producers, family businesses;\nDemographics: Local communities, intergenerational family members;\nCountry: Poland']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPFbBs0xWxG9zlq09AxQMAHgjLk0RbkkZMsli9ZVpTocYdMGNbS9VPvKsQ6jpjAgZSIKcdkyyagiev73fK-b-xcFSgoyG47RViZl0XImOtyfYf98zdzKrJjr9t7mhNDiJdhroDAw=='],formal
278,Culture,Intangible Cultural Heritage,"As a Polish family running a small bakery, we participate in local food festivals. What kind of image would advise us on how to visually stand out, showcasing our generational connection to baking and our Polish heritage?",culinary traditions,"Recipes, ', ' Festivals, ', ' Heritage",Heritage Managers;,"['Traditional food producers', 'family businesses']","['intergenerational family members', 'Local communities']",['Poland'],advice seeking,text-to-video,"['Title: Local Food Production Based on Culinary Heritage—A Way to Local Sustainability', ';\nOccupation: Traditional food producers, family businesses;\nDemographics: Local communities, intergenerational family members;\nCountry: Poland']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPFbBs0xWxG9zlq09AxQMAHgjLk0RbkkZMsli9ZVpTocYdMGNbS9VPvKsQ6jpjAgZSIKcdkyyagiev73fK-b-xcFSgoyG47RViZl0XImOtyfYf98zdzKrJjr9t7mhNDiJdhroDAw=='],curious
279,Culture,Intangible Cultural Heritage,We inherited a Polish delicatessen business with many traditional recipes. We seek advice for a visual that illustrates the seamless passing of culinary heritage from grandparents to grandchildren in our shop.,culinary traditions,"Recipes, ', ' Festivals, ', ' Heritage",Heritage Managers;,"['Traditional food producers', 'family businesses']","['intergenerational family members', 'Local communities']",['Poland'],advice seeking,text-to-video,"['Title: Local Food Production Based on Culinary Heritage—A Way to Local Sustainability', ';\nOccupation: Traditional food producers, family businesses;\nDemographics: Local communities, intergenerational family members;\nCountry: Poland']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPFbBs0xWxG9zlq09AxQMAHgjLk0RbkkZMsli9ZVpTocYdMGNbS9VPvKsQ6jpjAgZSIKcdkyyagiev73fK-b-xcFSgoyG47RViZl0XImOtyfYf98zdzKrJjr9t7mhNDiJdhroDAw=='],formal
280,Culture,Intangible Cultural Heritage,"My Polish family wants to compile a cookbook of our cherished family recipes, passed down through generations. I need advice on a cover image that evokes warmth, heritage, and the act of cooking together across ages.",culinary traditions,"Recipes, ', ' Festivals, ', ' Heritage",Heritage Managers;,"['Traditional food producers', 'family businesses']","['intergenerational family members', 'Local communities']",['Poland'],advice seeking,text-to-video,"['Title: Local Food Production Based on Culinary Heritage—A Way to Local Sustainability', ';\nOccupation: Traditional food producers, family businesses;\nDemographics: Local communities, intergenerational family members;\nCountry: Poland']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPFbBs0xWxG9zlq09AxQMAHgjLk0RbkkZMsli9ZVpTocYdMGNbS9VPvKsQ6jpjAgZSIKcdkyyagiev73fK-b-xcFSgoyG47RViZl0XImOtyfYf98zdzKrJjr9t7mhNDiJdhroDAw=='],curious
281,Culture,Intangible Cultural Heritage,We want to celebrate our Polish family's culinary heritage at a local community festival. What visual advice can you offer for a display that shows our intergenerational involvement in making traditional dishes?,culinary traditions,"Recipes, ', ' Festivals, ', ' Heritage",Heritage Managers;,"['Traditional food producers', 'family businesses']","['intergenerational family members', 'Local communities']",['Poland'],advice seeking,text-to-video,"['Title: Local Food Production Based on Culinary Heritage—A Way to Local Sustainability', ';\nOccupation: Traditional food producers, family businesses;\nDemographics: Local communities, intergenerational family members;\nCountry: Poland']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPFbBs0xWxG9zlq09AxQMAHgjLk0RbkkZMsli9ZVpTocYdMGNbS9VPvKsQ6jpjAgZSIKcdkyyagiev73fK-b-xcFSgoyG47RViZl0XImOtyfYf98zdzKrJjr9t7mhNDiJdhroDAw=='],curious
282,Culture,Intangible Cultural Heritage,"My grandmother is teaching me traditional Polish baking recipes. I'm looking for advice on a visual that captures this intimate intergenerational moment, emphasizing the transfer of culinary heritage.",culinary traditions,"Recipes, ', ' Festivals, ', ' Heritage",Heritage Managers;,"['Traditional food producers', 'family businesses']","['intergenerational family members', 'Local communities']",['Poland'],advice seeking,text-to-video,"['Title: Local Food Production Based on Culinary Heritage—A Way to Local Sustainability', ';\nOccupation: Traditional food producers, family businesses;\nDemographics: Local communities, intergenerational family members;\nCountry: Poland']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPFbBs0xWxG9zlq09AxQMAHgjLk0RbkkZMsli9ZVpTocYdMGNbS9VPvKsQ6jpjAgZSIKcdkyyagiev73fK-b-xcFSgoyG47RViZl0XImOtyfYf98zdzKrJjr9t7mhNDiJdhroDAw=='],emotional
283,Culture,Intangible Cultural Heritage,Our Polish local community is organizing a 'Taste of Poland' festival to celebrate our regional culinary heritage. We need advice on a vibrant promotional image that invites people to experience traditional recipes and festive cheer.,culinary traditions,"Recipes, ', ' Festivals, ', ' Heritage",Heritage Managers;,"['Traditional food producers', 'family businesses']","['intergenerational family members', 'Local communities']",['Poland'],advice seeking,text-to-video,"['Title: Local Food Production Based on Culinary Heritage—A Way to Local Sustainability', ';\nOccupation: Traditional food producers, family businesses;\nDemographics: Local communities, intergenerational family members;\nCountry: Poland']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPFbBs0xWxG9zlq09AxQMAHgjLk0RbkkZMsli9ZVpTocYdMGNbS9VPvKsQ6jpjAgZSIKcdkyyagiev73fK-b-xcFSgoyG47RViZl0XImOtyfYf98zdzKrJjr9t7mhNDiJdhroDAw=='],formal
284,Culture,Intangible Cultural Heritage,"As a local Polish community group, we're documenting unique regional recipes that are part of our intangible heritage. What visual advice would help us create an appealing cover for a community recipe book?",culinary traditions,"Recipes, ', ' Festivals, ', ' Heritage",Heritage Managers;,"['Traditional food producers', 'family businesses']","['intergenerational family members', 'Local communities']",['Poland'],advice seeking,text-to-video,"['Title: Local Food Production Based on Culinary Heritage—A Way to Local Sustainability', ';\nOccupation: Traditional food producers, family businesses;\nDemographics: Local communities, intergenerational family members;\nCountry: Poland']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPFbBs0xWxG9zlq09AxQMAHgjLk0RbkkZMsli9ZVpTocYdMGNbS9VPvKsQ6jpjAgZSIKcdkyyagiev73fK-b-xcFSgoyG47RViZl0XImOtyfYf98zdzKrJjr9t7mhNDiJdhroDAw=='],formal
285,Culture,Intangible Cultural Heritage,We want to highlight the rich culinary heritage of our small Polish town to attract visitors. Can you show us an image that encapsulates the spirit of our local food festivals and the traditional recipes found here?,culinary traditions,"Recipes, ', ' Festivals, ', ' Heritage",Heritage Managers;,"['Traditional food producers', 'family businesses']","['intergenerational family members', 'Local communities']",['Poland'],advice seeking,text-to-video,"['Title: Local Food Production Based on Culinary Heritage—A Way to Local Sustainability', ';\nOccupation: Traditional food producers, family businesses;\nDemographics: Local communities, intergenerational family members;\nCountry: Poland']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGPFbBs0xWxG9zlq09AxQMAHgjLk0RbkkZMsli9ZVpTocYdMGNbS9VPvKsQ6jpjAgZSIKcdkyyagiev73fK-b-xcFSgoyG47RViZl0XImOtyfYf98zdzKrJjr9t7mhNDiJdhroDAw=='],formal
286,Culture,AudioVisual and Interactive Media,"As a US player, I need advice on how to improve my competitive gameplay in first-person shooters. Show me visual strategies for better aim and positioning.",video games,"Gameplay, ', ' Narrative, ', ' Graphics",Creators,['Players'],"['Native Americans', 'Hispanics', 'children', 'Females', 'elderly']",['United States'],advice seeking,text-to-video,"['Title: The virtual census: Representations of gender, race and age in video games', ';\nOccupation: Players', ';\nDemographics: Females, Hispanics, Native Americans, children, elderly', ';\nCountry: United States']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHvhPoV6kWBcsBpLDUPijeUSzeQGxu-a_bsaQdNdYlT-lO2v0z5uzZydiSMhFZF8-QMx9diK7iGAQBTo8CBY-9RvvpSaPVmJxrvK7mmChWxYRxTFLC1wPJORB2mYwMklZbOVbX4mUEZWsVIe6OYxD3ukJiCNMQa3v43zq22VV_OyALZgpc-FMAnkzx7-6pAa8caz-fVQt0AUEupmPDJqO0TxrrZ1TtkHUqw5Y444o9xIPJCSvDVtg=='],neutral
287,Culture,AudioVisual and Interactive Media,"I'm a Native American player seeking advice on identifying video games with truly authentic and respectful indigenous narratives. Illustrate a game scene that represents cultural accuracy, not stereotypes.",video games,"Gameplay, ', ' Narrative, ', ' Graphics",Creators,['Players'],"['Native Americans', 'Hispanics', 'children', 'Females', 'elderly']",['United States'],advice seeking,text-to-video,"['Title: The virtual census: Representations of gender, race and age in video games', ';\nOccupation: Players', ';\nDemographics: Females, Hispanics, Native Americans, children, elderly', ';\nCountry: United States']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHvhPoV6kWBcsBpLDUPijeUSzeQGxu-a_bsaQdNdYlT-lO2v0z5uzZydiSMhFZF8-QMx9diK7iGAQBTo8CBY-9RvvpSaPVmJxrvK7mmChWxYRxTFLC1wPJORB2mYwMklZbOVbX4mUEZWsVIe6OYxD3ukJiCNMQa3v43zq22VV_OyALZgpc-FMAnkzx7-6pAa8caz-fVQt0AUEupmPDJqO0TxrrZ1TtkHUqw5Y444o9xIPJCSvDVtg=='],curious
288,Culture,AudioVisual and Interactive Media,"My abuela told me to find a fun game. What advice do you have for a Hispanic child wanting a game with super colorful graphics and cool characters? Show me a vibrant, family-friendly game scene.",video games,"Gameplay, ', ' Narrative, ', ' Graphics",Creators,['Players'],"['Native Americans', 'Hispanics', 'children', 'Females', 'elderly']",['United States'],advice seeking,text-to-video,"['Title: The virtual census: Representations of gender, race and age in video games', ';\nOccupation: Players', ';\nDemographics: Females, Hispanics, Native Americans, children, elderly', ';\nCountry: United States']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHvhPoV6kWBcsBpLDUPijeUSzeQGxu-a_bsaQdNdYlT-lO2v0z5uzZydiSMhFZF8-QMx9diK7iGAQBTo8CBY-9RvvpSaPVmJxrvK7mmChWxYRxTFLC1wPJORB2mYwMklZbOVbX4mUEZWsVIe6OYxD3ukJiCNMQa3v43zq22VV_OyALZgpc-FMAnkzx7-6pAa8caz-fVQt0AUEupmPDJqO0TxrrZ1TtkHUqw5Y444o9xIPJCSvDVtg=='],casual
289,Culture,AudioVisual and Interactive Media,"As a female player, I'm looking for advice on mastering complex gameplay mechanics in strategy games. Show me a visual guide or flowchart for optimizing resource management.",video games,"Gameplay, ', ' Narrative, ', ' Graphics",Creators,['Players'],"['Native Americans', 'Hispanics', 'children', 'Females', 'elderly']",['United States'],advice seeking,text-to-video,"['Title: The virtual census: Representations of gender, race and age in video games', ';\nOccupation: Players', ';\nDemographics: Females, Hispanics, Native Americans, children, elderly', ';\nCountry: United States']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHvhPoV6kWBcsBpLDUPijeUSzeQGxu-a_bsaQdNdYlT-lO2v0z5uzZydiSMhFZF8-QMx9diK7iGAQBTo8CBY-9RvvpSaPVmJxrvK7mmChWxYRxTFLC1wPJORB2mYwMklZbOVbX4mUEZWsVIe6OYxD3ukJiCNMQa3v43zq22VV_OyALZgpc-FMAnkzx7-6pAa8caz-fVQt0AUEupmPDJqO0TxrrZ1TtkHUqw5Y444o9xIPJCSvDVtg=='],neutral
290,Culture,AudioVisual and Interactive Media,"I'm an elderly player in the US. What advice would you give for choosing games with clear, easy-to-see graphics and minimal visual clutter? Show me a game UI with large fonts and high contrast.",video games,"Gameplay, ', ' Narrative, ', ' Graphics",Creators,['Players'],"['Native Americans', 'Hispanics', 'children', 'Females', 'elderly']",['United States'],advice seeking,text-to-video,"['Title: The virtual census: Representations of gender, race and age in video games', ';\nOccupation: Players', ';\nDemographics: Females, Hispanics, Native Americans, children, elderly', ';\nCountry: United States']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHvhPoV6kWBcsBpLDUPijeUSzeQGxu-a_bsaQdNdYlT-lO2v0z5uzZydiSMhFZF8-QMx9diK7iGAQBTo8CBY-9RvvpSaPVmJxrvK7mmChWxYRxTFLC1wPJORB2mYwMklZbOVbX4mUEZWsVIe6OYxD3ukJiCNMQa3v43zq22VV_OyALZgpc-FMAnkzx7-6pAa8caz-fVQt0AUEupmPDJqO0TxrrZ1TtkHUqw5Y444o9xIPJCSvDVtg=='],curious
291,Culture,AudioVisual and Interactive Media,"How can game developers create narratives that respectfully integrate Native American history and culture, ensuring accurate graphics? Show an image of a historically sensitive and visually accurate cultural depiction in a game.",video games,"Gameplay, ', ' Narrative, ', ' Graphics",Creators,['Players'],"['Native Americans', 'Hispanics', 'children', 'Females', 'elderly']",['United States'],advice seeking,text-to-video,"['Title: The virtual census: Representations of gender, race and age in video games', ';\nOccupation: Players', ';\nDemographics: Females, Hispanics, Native Americans, children, elderly', ';\nCountry: United States']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHvhPoV6kWBcsBpLDUPijeUSzeQGxu-a_bsaQdNdYlT-lO2v0z5uzZydiSMhFZF8-QMx9diK7iGAQBTo8CBY-9RvvpSaPVmJxrvK7mmChWxYRxTFLC1wPJORB2mYwMklZbOVbX4mUEZWsVIe6OYxD3ukJiCNMQa3v43zq22VV_OyALZgpc-FMAnkzx7-6pAa8caz-fVQt0AUEupmPDJqO0TxrrZ1TtkHUqw5Y444o9xIPJCSvDVtg=='],formal
292,Culture,AudioVisual and Interactive Media,"As a Hispanic player, I want advice on finding games that offer compelling narratives and engaging gameplay reflective of diverse Latin American experiences. Show me a game concept art featuring vibrant cultural elements.",video games,"Gameplay, ', ' Narrative, ', ' Graphics",Creators,['Players'],"['Native Americans', 'Hispanics', 'children', 'Females', 'elderly']",['United States'],advice seeking,text-to-video,"['Title: The virtual census: Representations of gender, race and age in video games', ';\nOccupation: Players', ';\nDemographics: Females, Hispanics, Native Americans, children, elderly', ';\nCountry: United States']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHvhPoV6kWBcsBpLDUPijeUSzeQGxu-a_bsaQdNdYlT-lO2v0z5uzZydiSMhFZF8-QMx9diK7iGAQBTo8CBY-9RvvpSaPVmJxrvK7mmChWxYRxTFLC1wPJORB2mYwMklZbOVbX4mUEZWsVIe6OYxD3ukJiCNMQa3v43zq22VV_OyALZgpc-FMAnkzx7-6pAa8caz-fVQt0AUEupmPDJqO0TxrrZ1TtkHUqw5Y444o9xIPJCSvDVtg=='],curious
293,Culture,AudioVisual and Interactive Media,"I'm a kid in the US and I want to make my own game! What advice do you have for simple, fun gameplay and cool, cartoony graphics? Show me some beginner-friendly game design sketches.",video games,"Gameplay, ', ' Narrative, ', ' Graphics",Creators,['Players'],"['Native Americans', 'Hispanics', 'children', 'Females', 'elderly']",['United States'],advice seeking,text-to-video,"['Title: The virtual census: Representations of gender, race and age in video games', ';\nOccupation: Players', ';\nDemographics: Females, Hispanics, Native Americans, children, elderly', ';\nCountry: United States']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHvhPoV6kWBcsBpLDUPijeUSzeQGxu-a_bsaQdNdYlT-lO2v0z5uzZydiSMhFZF8-QMx9diK7iGAQBTo8CBY-9RvvpSaPVmJxrvK7mmChWxYRxTFLC1wPJORB2mYwMklZbOVbX4mUEZWsVIe6OYxD3ukJiCNMQa3v43zq22VV_OyALZgpc-FMAnkzx7-6pAa8caz-fVQt0AUEupmPDJqO0TxrrZ1TtkHUqw5Y444o9xIPJCSvDVtg=='],curious
294,Culture,AudioVisual and Interactive Media,"I'm a female gamer in the US looking for advice on games with strong, non-stereotypical female narratives. Can you show me a visual of an empowering female protagonist in a unique story setting?",video games,"Gameplay, ', ' Narrative, ', ' Graphics",Creators,['Players'],"['Native Americans', 'Hispanics', 'children', 'Females', 'elderly']",['United States'],advice seeking,text-to-video,"['Title: The virtual census: Representations of gender, race and age in video games', ';\nOccupation: Players', ';\nDemographics: Females, Hispanics, Native Americans, children, elderly', ';\nCountry: United States']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHvhPoV6kWBcsBpLDUPijeUSzeQGxu-a_bsaQdNdYlT-lO2v0z5uzZydiSMhFZF8-QMx9diK7iGAQBTo8CBY-9RvvpSaPVmJxrvK7mmChWxYRxTFLC1wPJORB2mYwMklZbOVbX4mUEZWsVIe6OYxD3ukJiCNMQa3v43zq22VV_OyALZgpc-FMAnkzx7-6pAa8caz-fVQt0AUEupmPDJqO0TxrrZ1TtkHUqw5Y444o9xIPJCSvDVtg=='],neutral
295,Culture,AudioVisual and Interactive Media,"As an elderly player, I enjoy games with relaxing gameplay and rich, immersive narratives. What advice would you give for finding such games, and can you show me a tranquil game scene suggestion?",video games,"Gameplay, ', ' Narrative, ', ' Graphics",Creators,['Players'],"['Native Americans', 'Hispanics', 'children', 'Females', 'elderly']",['United States'],advice seeking,text-to-video,"['Title: The virtual census: Representations of gender, race and age in video games', ';\nOccupation: Players', ';\nDemographics: Females, Hispanics, Native Americans, children, elderly', ';\nCountry: United States']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHvhPoV6kWBcsBpLDUPijeUSzeQGxu-a_bsaQdNdYlT-lO2v0z5uzZydiSMhFZF8-QMx9diK7iGAQBTo8CBY-9RvvpSaPVmJxrvK7mmChWxYRxTFLC1wPJORB2mYwMklZbOVbX4mUEZWsVIe6OYxD3ukJiCNMQa3v43zq22VV_OyALZgpc-FMAnkzx7-6pAa8caz-fVQt0AUEupmPDJqO0TxrrZ1TtkHUqw5Y444o9xIPJCSvDVtg=='],curious
296,Culture,AudioVisual and Interactive Media,"I'm a Native American player, and I'd like advice on games that feature respectful depictions of nature through their graphics and incorporate traditional land-based gameplay elements. Show me a scene reflecting this.",video games,"Gameplay, ', ' Narrative, ', ' Graphics",Creators,['Players'],"['Native Americans', 'Hispanics', 'children', 'Females', 'elderly']",['United States'],advice seeking,text-to-video,"['Title: The virtual census: Representations of gender, race and age in video games', ';\nOccupation: Players', ';\nDemographics: Females, Hispanics, Native Americans, children, elderly', ';\nCountry: United States']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHvhPoV6kWBcsBpLDUPijeUSzeQGxu-a_bsaQdNdYlT-lO2v0z5uzZydiSMhFZF8-QMx9diK7iGAQBTo8CBY-9RvvpSaPVmJxrvK7mmChWxYRxTFLC1wPJORB2mYwMklZbOVbX4mUEZWsVIe6OYxD3ukJiCNMQa3v43zq22VV_OyALZgpc-FMAnkzx7-6pAa8caz-fVQt0AUEupmPDJqO0TxrrZ1TtkHUqw5Y444o9xIPJCSvDVtg=='],curious
297,Culture,AudioVisual and Interactive Media,I'm a Hispanic player in the US. What advice do you have for artists creating diverse character graphics that truly represent our community without relying on clichés? Show me a concept for a multi-ethnic character roster.,video games,"Gameplay, ', ' Narrative, ', ' Graphics",Creators,['Players'],"['Native Americans', 'Hispanics', 'children', 'Females', 'elderly']",['United States'],advice seeking,text-to-video,"['Title: The virtual census: Representations of gender, race and age in video games', ';\nOccupation: Players', ';\nDemographics: Females, Hispanics, Native Americans, children, elderly', ';\nCountry: United States']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHvhPoV6kWBcsBpLDUPijeUSzeQGxu-a_bsaQdNdYlT-lO2v0z5uzZydiSMhFZF8-QMx9diK7iGAQBTo8CBY-9RvvpSaPVmJxrvK7mmChWxYRxTFLC1wPJORB2mYwMklZbOVbX4mUEZWsVIe6OYxD3ukJiCNMQa3v43zq22VV_OyALZgpc-FMAnkzx7-6pAa8caz-fVQt0AUEupmPDJqO0TxrrZ1TtkHUqw5Y444o9xIPJCSvDVtg=='],neutral
298,Culture,AudioVisual and Interactive Media,I'm a girl in the US. I want to be good at games! What advice do you have for a girl to improve her gameplay skills and find games with fun challenges? Show me a game avatar doing something awesome.,video games,"Gameplay, ', ' Narrative, ', ' Graphics",Creators,['Players'],"['Native Americans', 'Hispanics', 'children', 'Females', 'elderly']",['United States'],advice seeking,text-to-video,"['Title: The virtual census: Representations of gender, race and age in video games', ';\nOccupation: Players', ';\nDemographics: Females, Hispanics, Native Americans, children, elderly', ';\nCountry: United States']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHvhPoV6kWBcsBpLDUPijeUSzeQGxu-a_bsaQdNdYlT-lO2v0z5uzZydiSMhFZF8-QMx9diK7iGAQBTo8CBY-9RvvpSaPVmJxrvK7mmChWxYRxTFLC1wPJORB2mYwMklZbOVbX4mUEZWsVIe6OYxD3ukJiCNMQa3v43zq22VV_OyALZgpc-FMAnkzx7-6pAa8caz-fVQt0AUEupmPDJqO0TxrrZ1TtkHUqw5Y444o9xIPJCSvDVtg=='],casual
299,Culture,AudioVisual and Interactive Media,"As an older American player, I'm seeking advice for games with deep, thought-provoking narratives that resonate with historical themes. Show me a still from a game known for its impactful story.",video games,"Gameplay, ', ' Narrative, ', ' Graphics",Creators,['Players'],"['Native Americans', 'Hispanics', 'children', 'Females', 'elderly']",['United States'],advice seeking,text-to-video,"['Title: The virtual census: Representations of gender, race and age in video games', ';\nOccupation: Players', ';\nDemographics: Females, Hispanics, Native Americans, children, elderly', ';\nCountry: United States']",['https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHvhPoV6kWBcsBpLDUPijeUSzeQGxu-a_bsaQdNdYlT-lO2v0z5uzZydiSMhFZF8-QMx9diK7iGAQBTo8CBY-9RvvpSaPVmJxrvK7mmChWxYRxTFLC1wPJORB2mYwMklZbOVbX4mUEZWsVIe6OYxD3ukJiCNMQa3v43zq22VV_OyALZgpc-FMAnkzx7-6pAa8caz-fVQt0AUEupmPDJqO0TxrrZ1TtkHUqw5Y444o9xIPJCSvDVtg=='],casual
